Company,Index Weight
VODAFONE GROUP PLC,0.0002891053056
PEMBINA PIPELINE CORP,0.0002878918078
SKANDINAVISKA ENSKILDA BANKEN,0.0002878893657
CHUGAI PHARMACEUTICAL LTD,0.0002868938162
ENTEGRIS INC,0.0002865921424
VONOVIA SE,0.0002864415523
PETROCHINA LTD H,0.0002857083886
MOLINA HEALTHCARE INC,0.0002850691898
REPSOL SA,0.0002838355079
WALMART DE MEXICO V,0.0002838288511
APTIV PLC,0.0002836016564
KWEICHOW MOUTAI LTD A,0.0002832467867
CARLISLE COMPANIES INC,0.000282672967
FERROVIAL,0.0002824705334
KB FINANCIAL GROUP INC,0.000281875372
CENTERPOINT ENERGY INC,0.0002811957615
STANDARD CHARTERED PLC,0.0002811640915
DSM FIRMENICH AG,0.0002806359488
BOOZ ALLEN HAMILTON HOLDING CORP C,0.0002803233039
TECHTRONIC INDUSTRIES LTD,0.0002800024962
FIRSTENERGY CORP,0.0002797214623
ULTA BEAUTY INC,0.0002789615852
BROWN & BROWN INC,0.0002784392467
DANSKE BANK,0.0002783643256
POSCO,0.0002781558636
SAUDI BASIC INDUSTRIES,0.0002774331941
OMNICOM GROUP INC,0.0002771975784
HCL TECHNOLOGIES LTD,0.0002768958233
ILLUMINA INC,0.0002765845692
SOCIETE GENERALE SA,0.0002765573905
NATWEST GROUP PLC,0.000276437575
KAO CORP,0.0002760934176
DELTA ELECTRONICS INC,0.0002757996333
DARDEN RESTAURANTS INC,0.0002755536342
NOKIA,0.0002750931625
GEBERIT AG,0.0002749822176
LPL FINANCIAL HOLDINGS INC,0.0002736698909
ORANGE SA,0.000273399448
JAPAN POST HOLDINGS LTD,0.0002728246921
CELLTRION INC,0.0002727603788
BANK RAKYAT INDONESIA (PERSERO),0.0002724233974
SYNCHRONY FINANCIAL,0.0002715136771
NIDEC CORP,0.0002709013197
FIRST CITIZENS BANCSHARES INC CLAS,0.0002701842178
AVERY DENNISON CORP,0.0002691535533
BAXTER INTERNATIONAL INC,0.0002691805929
PINTEREST INC CLASS A,0.0002688923573
PRINCIPAL FINANCIAL GROUP INC,0.0002681114942
MARKEL GROUP INC,0.0002677467882
EXPEDIA GROUP INC,0.0002671765236
UPM-KYMMENE,0.0002667576244
WARNER BROS. DISCOVERY INC SERIES,0.0002663333273
HOLOGIC INC,0.0002663046214
PPL CORP,0.0002654613577
MITSUBISHI ESTATE CO LTD,0.0002652497429
CELLNEX TELECOM SA,0.0002649498328
MCCORMICK & CO NON-VOTING INC,0.0002640586153
REGIONS FINANCIAL CORP,0.0002620980458
TYLER TECHNOLOGIES INC,0.0002616262101
AMEREN CORP,0.0002613174866
NIPPON STEEL CORP,0.0002613248652
NEC CORP,0.0002610355199
GENMAB,0.0002599819287
TEXTRON INC,0.0002595909077
SAMPO,0.0002584419659
COOPER INC,0.0002579448326
SAUDI TELECOM,0.0002577438772
FORTIS INC,0.0002574940302
WSP GLOBAL INC,0.0002574875103
PANASONIC HOLDINGS CORP,0.0002561872972
THALES SA,0.0002560280045
STATE BANK OF INDIA,0.0002558008243
CBOE GLOBAL MARKETS INC,0.0002555944693
IDEX CORP,0.0002554127853
GODADDY INC CLASS A,0.0002541371146
NATIONAL BANK OF KUWAIT,0.0002525436243
JACOBS SOLUTIONS INC,0.0002519859526
UNITED MICRO ELECTRONICS CORP,0.0002518220973
LEGAL AND GENERAL GROUP PLC,0.0002512994866
NOMURA HOLDINGS INC,0.0002512571717
NRG ENERGY INC,0.0002513282142
KONINKLIJKE PHILIPS NV,0.0002497970175
QBE INSURANCE GROUP LTD,0.0002497764199
DNB BANK,0.0002492859406
FIRST SOLAR INC,0.0002492137349
CLOROX,0.00024862634
EAST JAPAN RAILWAY,0.0002468580818
TDK CORP,0.0002468360015
CINCINNATI FINANCIAL CORP,0.0002465410196
SOMPO HOLDINGS INC,0.0002464684889
FACTSET RESEARCH SYSTEMS INC,0.000246223392
TERADYNE INC,0.0002458022098
WATERS CORP,0.0002456703796
MARATHON OIL CORP,0.0002451110083
SEAGATE TECHNOLOGY HOLDINGS PLC,0.0002451175983
DRAFTKINGS INC CLASS A,0.000243999288
AMERICA MOVIL B,0.0002436830773
TELEDYNE TECHNOLOGIES INC,0.0002430932459
AJINOMOTO INC,0.0002425641715
LEIDOS HOLDINGS INC,0.0002425370963
KRW CASH,0.0002421078894
ALNYLAM PHARMACEUTICALS INC,0.0002420494036
LENNOX INTERNATIONAL INC,0.0002408370238
ITC LTD,0.0002405414074
DOMINOS PIZZA INC,0.0002401731028
SUN PHARMACEUTICAL INDUSTRIES LTD,0.0002399269936
RELIANCE STEEL & ALUMINUM,0.0002397987637
SANTOS LTD,0.0002394794297
ASTELLAS PHARMA INC,0.0002393271516
CITIZENS FINANCIAL GROUP INC,0.0002387946562
LASERTEC CORP,0.0002387749273
HANNOVER RUECK,0.000238506154
CELANESE CORP,0.0002381648072
KERRY GROUP PLC,0.0002380668665
KBC GROEP,0.0002379129828
WILLIAMS SONOMA INC,0.0002377961475
LABORATORY CORPORATION OF AMERICA,0.0002377516198
FIRSTRAND LTD,0.0002375775281
DELTA ELECTRONICS (THAILAND) NON-V,0.0002372015192
SKYWORKS SOLUTIONS INC,0.0002372333629
TYSON FOODS INC CLASS A,0.0002372072633
CMS ENERGY CORP,0.0002371669152
OLYMPUS CORP,0.0002367613746
SUZUKI MOTOR CORP,0.0002367946196
CREDIT AGRICOLE SA,0.0002362105172
EXPEDITORS INTERNATIONAL OF WASHIN,0.000236176758
NAVER CORP,0.0002357344356
LOBLAW COMPANIES LTD,0.0002353337425
POWER CORPORATION OF CANADA,0.0002346935201
NTPC LTD,0.0002345961048
BANCO BRADESCO PREF SA,0.0002343672383
QATAR NATIONAL BANK,0.0002340041747
NORTHERN TRUST CORP,0.0002337436972
CTBC FINANCIAL HOLDING LTD,0.0002336436104
SAMSUNG SDI LTD,0.0002328845381
GOLD FIELDS LTD,0.000232711363
SWEDBANK,0.0002323215809
EMIRATES TELECOM,0.0002310776103
UCB SA,0.0002309686862
FUBON FINANCIAL HOLDING LTD,0.0002306738273
EPIROC CLASS A,0.0002290591722
VENTAS REIT INC,0.0002290517207
SIEMENS HEALTHINEERS AG,0.0002285654243
KUBOTA CORP,0.000228466262
CHINA PETROLEUM AND CHEMICAL CORP,0.0002282652782
ESSEX PROPERTY TRUST REIT INC,0.0002279817588
AERCAP HOLDINGS NV,0.0002276832111
SUN COMMUNITIES REIT INC,0.0002275481574
POWER GRID CORPORATION OF INDIA LT,0.0002273511139
COLOPLAST B,0.0002272509671
KUAISHOU TECHNOLOGY,0.0002268650385
POWSZECHNA KASA OSZCZEDNOSCI BANK,0.0002266837363
ASAHI GROUP HOLDINGS LTD,0.0002262559313
LAS VEGAS SANDS CORP,0.000225839606
STRAUMANN HOLDING AG,0.0002250449819
OTSUKA HOLDINGS LTD,0.0002249541031
EVEREST GROUP LTD,0.0002244043332
KYOCERA CORP,0.0002237816964
MASCO CORP,0.0002236833784
VERISIGN INC,0.0002234015458
WR BERKLEY CORP,0.0002233449122
EQUITABLE HOLDINGS INC,0.0002230405692
KONE,0.0002221190196
ATMOS ENERGY CORP,0.0002214874637
TRIMBLE INC,0.0002212392908
FIRST ABU DHABI BANK,0.0002206533758
FIDELITY NATIONAL FINANCIAL INC,0.0002204099501
ZSCALER INC,0.0002200596624
ARISTOCRAT LEISURE LTD,0.0002199923449
SECOM LTD,0.0002198819616
DAIWA HOUSE INDUSTRY LTD,0.0002196530183
ENPHASE ENERGY INC,0.0002195291383
SNAP ON INC,0.0002194903568
LIVE NATION ENTERTAINMENT INC,0.000219404153
COMMERZBANK AG,0.0002191152485
OKTA INC CLASS A,0.0002177953862
WATSCO INC,0.0002175829287
TITAN COMPANY LTD,0.0002173573697
ROBLOX CORP CLASS A,0.0002165355763
AKAMAI TECHNOLOGIES INC,0.0002164420874
CONAGRA BRANDS INC,0.0002160485347
EQT CORP,0.0002156578622
OWENS CORNING,0.0002156500934
JABIL INC,0.0002153108241
PACKAGING CORP OF AMERICA,0.0002149067211
ANTA SPORTS PRODUCTS LTD,0.0002148560753
COCHLEAR LTD,0.0002145223263
SYMRISE AG,0.0002141186819
ZIJIN MINING GROUP LTD H,0.0002134518541
MID AMERICA APARTMENT COMMUNITIES,0.0002129174152
TRANSUNION,0.0002127022291
CF INDUSTRIES HOLDINGS INC,0.0002124429682
TEVA PHARMACEUTICAL INDUSTRIES ADR,0.000212300473
ZEBRA TECHNOLOGIES CORP CLASS A,0.0002123198367
ZOOM VIDEO COMMUNICATIONS INC CLAS,0.0002116536812
INPEX CORP,0.0002114352576
CENTRAL JAPAN RAILWAY,0.0002113586837
ERICSSON B,0.0002109981117
JAPAN POST BANK LTD,0.0002108761328
COCA COLA EUROPACIFIC PARTNERS PLC,0.0002107063643
JAMES HARDIE INDUSTRIES CDI PLC,0.0002103672971
KELLANOVA,0.0002101213153
CATHAY FINANCIAL HOLDING LTD,0.0002097467663
TOURMALINE OIL CORP,0.0002095571176
BROWN FORMAN CORP CLASS B,0.0002093191416
CARNIVAL CORP,0.000209133771
TERNA RETE ELETTRICA NAZIONALE,0.0002086046493
CHECK POINT SOFTWARE TECHNOLOGIES,0.0002083025676
IMPERIAL OIL LTD,0.0002078901142
PENTAIR,0.000207677487
SNAP INC CLASS A,0.0002075717982
TATA STEEL LTD,0.0002070839179
BIOMARIN PHARMACEUTICAL INC,0.0002068712272
ALINMA BANK,0.000206680313
BUNGE GLOBAL SA,0.0002066478766
WEG SA,0.0002064555721
QUEST DIAGNOSTICS INC,0.0002060363557
KUEHNE UND NAGEL INTERNATIONAL AG,0.000205950513
ASIAN PAINTS LTD,0.0002054114176
HANA FINANCIAL GROUP INC,0.0002049556425
CHINA MERCHANTS BANK LTD H,0.0002045479999
AVANTOR INC,0.0002044626359
LI AUTO CLASS A INC,0.0002043760041
BEIERSDORF AG,0.0002038927348
LG CHEM LTD,0.0002038480628
SONOVA HOLDING AG,0.0002034342159
BEST BUY CO INC,0.0002033454203
PRYSMIAN,0.0002028907544
ESSITY CLASS B,0.0002026094834
PANDORA,0.0002025615596
VAT GROUP AG,0.0002024340176
SWISSCOM AG,0.0002022232136
AVIVA PLC,0.0002016036534
NICE LTD,0.0002015440067
GRACO INC,0.0002014914096
NEXT PLC,0.0002007627845
TOYOTA INDUSTRIES CORP,0.0002005548173
COLES GROUP LTD,0.0002001973357
BANK MANDIRI (PERSERO),0.000198700077
ERSTE GROUP BANK AG,0.0001985827864
LIBERTY MEDIA FORMULA ONE CORP SER,0.0001983232217
EPAM SYSTEMS INC,0.0001982383908
SUN HUNG KAI PROPERTIES LTD,0.0001973235721
ZOMATO LTD,0.0001965994289
ASE TECHNOLOGY HOLDING LTD,0.000196378817
CHUNGHWA TELECOM LTD,0.0001962281384
INTERPUBLIC GROUP OF COMPANIES INC,0.0001960224307
JB HUNT TRANSPORT SERVICES INC,0.0001959110896
SEKISUI HOUSE LTD,0.0001959686588
RPM INTERNATIONAL INC,0.0001956947174
ROGERS COMMUNICATIONS NON-VOTING I,0.0001953813229
SINGAPORE TELECOMMUNICATIONS LTD,0.0001952273218
HEIDELBERG MATERIALS AG,0.0001943443288
YUM CHINA HOLDINGS INC,0.0001942281319
ENEOS HOLDINGS INC,0.0001937126499
MAGNA INTERNATIONAL INC,0.0001934810853
JIO FINANCIAL SERVICES LTD,0.0001931215368
NITTO DENKO CORP,0.0001931923567
SUMITOMO MITSUI TRUST HOLDINGS INC,0.0001929504426
TOYOTA TSUSHO CORP,0.0001929876524
POOL CORP,0.0001928137978
AEON LTD,0.0001923218408
STANLEY BLACK & DECKER INC,0.0001923899559
ALFA LAVAL,0.0001920486018
SMURFIT KAPPA GROUP PLC,0.0001920916431
CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.0001917009605
CK HUTCHISON HOLDINGS LTD,0.0001917144511
AMCOR PLC,0.0001913351297
SEGRO REIT PLC,0.0001910824861
NEW ORIENTAL EDUCATION & TECHNOLOG,0.0001905496517
BRAMBLES LTD,0.0001903891074
SHINHAN FINANCIAL GROUP LTD,0.0001903380965
EMAAR PROPERTIES,0.0001892155497
SHIMANO INC,0.0001891808922
VIATRIS INC,0.0001889140546
ROLLINS INC,0.000188384865
RENTOKIL INITIAL PLC,0.0001882333528
TRENT LTD,0.0001883203942
ANTOFAGASTA PLC,0.0001880675402
KEYCORP,0.0001879563783
MTU AERO ENGINES HOLDING AG,0.0001876397146
SS AND C TECHNOLOGIES HOLDINGS INC,0.0001876314906
ALBEMARLE CORP,0.0001873333313
REVVITY INC,0.0001873584046
HOST HOTELS & RESORTS REIT INC,0.0001871922637
OVINTIV INC,0.0001870223683
CLP HOLDINGS LTD,0.0001865450445
MONCLER,0.0001858492186
LOGITECH INTERNATIONAL SA,0.0001851936841
BROOKFIELD ASSET MANAGEMENT VOTING,0.0001848761367
MANHATTAN ASSOCIATES INC,0.0001849154262
SGS SA,0.0001849214848
NORDSON CORP,0.0001848352665
APPLOVIN CORP CLASS A,0.0001846391881
HEALTHPEAK PROPERTIES INC,0.0001846098227
RESONA HOLDINGS INC,0.0001844561544
PUBLIC BANK,0.0001837645466
INTERCONTINENTAL HOTELS GROUP PLC,0.0001834922398
SANDOZ GROUP AG,0.0001835363257
LOEWS CORP,0.0001831094239
RIYAD BANK,0.0001831257935
B3 BRASIL BOLSA BALCAO SA,0.0001828939567
SUBARU CORP,0.0001824379946
UNI-PRESIDENT ENTERPRISES CORP,0.0001821801251
W. P. CAREY REIT INC,0.0001821478741
ALLIANT ENERGY CORP,0.0001820450124
WPP PLC,0.0001820444019
EDENRED,0.0001816907649
HENKEL & KGAA PREF AG,0.0001817380826
JAPAN EXCHANGE GROUP INC,0.0001808376549
NOVATEK MICROELECTRONICS CORP,0.000180454838
RB GLOBAL INC,0.0001801213834
CARLSBERG AS CL B,0.0001798882577
SVENSKA HANDELSBANKEN-A SHS,0.0001796051958
WALGREEN BOOTS ALLIANCE INC,0.000179550205
MGM RESORTS INTERNATIONAL,0.0001791524277
MALAYAN BANKING,0.0001787875374
HUNTINGTON INGALLS INDUSTRIES INC,0.0001780223615
CNH INDUSTRIAL N.V. NV,0.0001770322922
LG ENERGY SOLUTION LTD,0.0001766572502
WESTROCK,0.000176649901
DYNATRACE INC,0.000176539973
ALLEGION PLC,0.0001764065283
MEGA FINANCIAL HOLDING LTD,0.0001758950662
CEMEX CPO,0.0001757641437
NEUROCRINE BIOSCIENCES INC,0.0001756324288
NIPPON YUSEN,0.000175429954
NITORI HOLDINGS LTD,0.0001752687741
DICKS SPORTING INC,0.0001750733618
NORTHERN STAR RESOURCES LTD,0.0001750877301
SUNCORP GROUP LTD,0.0001748753555
JACK HENRY AND ASSOCIATES INC,0.0001742478863
OTP BANK,0.0001741971003
JULIUS BAER GRUPPE AG,0.0001737934436
EVERGY INC,0.0001734169845
BRENNTAG,0.0001732842444
AENA SME SA,0.000171567203
UNICHARM CORP,0.0001714287517
LKQ CORP,0.0001700025398
GEN DIGITAL INC,0.0001697773237
KINGSPAN GROUP PLC,0.0001697103289
QORVO INC,0.000169639873
AKZO NOBEL NV,0.0001695675905
LAMB WESTON HOLDINGS INC,0.00016904756
APA CORP,0.0001688988065
BURLINGTON STORES INC,0.0001688944103
MOLSON COORS BREWING CLASS B,0.0001688513363
KAKAO CORP,0.0001682090141
STANDARD BANK GROUP,0.0001681980964
AEGON LTD,0.0001679451623
KIRIN HOLDINGS LTD,0.0001675377389
NISOURCE INC,0.000167584489
EDP ENERGIAS DE PORTUGAL SA,0.0001670175586
EIFFAGE SA,0.0001670073817
SHIONOGI LTD,0.0001670075598
AGRICULTURAL BANK OF CHINA LTD H,0.0001665396916
E.SUN FINANCIAL HOLDING LTD,0.0001664745329
OIL AND NATURAL GAS LTD,0.0001662573638
ULTRATECH CEMENT LTD,0.0001659497038
DR ING HC F PORSCHE PRF AG,0.0001654705607
CHINA RESOURCES LAND LTD,0.000165224905
AECOM,0.0001647068212
BANK HAPOALIM BM,0.0001642679833
AES CORP,0.0001634326403
NN GROUP NV,0.0001633762527
METRO INC,0.0001630798176
ASSOCIATED BRITISH FOODS PLC,0.000162921904
SAGE GROUP PLC,0.0001629113403
BTS GROUP HOLDINGS NON-VOTING DR P,0.0001625510755
HEINEKEN HOLDING NV,0.000162369018
JM SMUCKER,0.0001623822064
ARCELORMITTAL SA,0.0001621031521
FOX CORP CLASS A,0.0001618452424
MEDIOBANCA BANCA DI CREDITO FINANZ,0.0001613468697
BENTLEY SYSTEMS INC CLASS B,0.0001612147534
HYUNDAI MOBIS LTD,0.0001612620672
CHARLES RIVER LABORATORIES INTERNA,0.0001609241431
XERO LTD,0.0001606169022
A O SMITH CORP,0.0001605514686
FRESENIUS SE AND CO KGAA,0.0001601814632
CREDICORP LTD,0.0001598997803
TEXAS PACIFIC LAND CORP,0.0001597239233
ALLY FINANCIAL INC,0.0001595371057
BANDAI NAMCO HOLDINGS INC,0.0001595078044
CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.00015935827
OERSTED,0.0001588393631
CYBER ARK SOFTWARE LTD,0.000158712406
F5 INC,0.0001583661594
UDR REIT INC,0.0001576774027
SUMITOMO ELECTRIC INDUSTRIES LTD,0.0001574621748
DOCUSIGN INC,0.0001571334425
SMITH AND NEPHEW PLC,0.0001571814871
BUREAU VERITAS SA,0.0001570434459
INFORMA PLC,0.0001570059472
CARMAX INC,0.0001567778794
INTERTEK GROUP PLC,0.0001564640897
HLB INC,0.0001556516701
TVS MOTOR COMPANY LTD,0.0001556566522
UNIVERSAL HEALTH SERVICES INC CLAS,0.000155643273
EISAI LTD,0.0001552257829
EMIRATES NBD,0.0001552413177
INSULET CORP,0.0001552101686
JUNIPER NETWORKS INC,0.0001550619789
ORIGIN ENERGY LTD,0.0001547472915
HINDALCO INDUSTRIES LTD,0.0001545324192
TRADEWEB MARKETS INC CLASS A,0.0001536488569
COMPUTERSHARE LTD,0.000153540293
SUMITOMO REALTY & DEVELOPMENT LTD,0.0001531823834
UNIBAIL RODAMCO WE STAPLED UNITS,0.0001532236042
CELSIUS HOLDINGS INC,0.0001529354933
RENAULT SA,0.0001529271636
EASTMAN CHEMICAL,0.0001525716555
SAMSUNG BIOLOGICS LTD,0.0001517669758
CAPITALAND INTEGRATED COMMERCIAL T,0.0001517052531
SOUTH32 LTD,0.000151520414
CAPITEC LTD,0.0001509345574
EXOR NV,0.0001509582238
SAUDI AWWAL BANK,0.0001509130899
ITAUSA INVESTIMENTOS ITAU PREF SA,0.0001507891944
YASKAWA ELECTRIC CORP,0.0001507842094
ARC RESOURCES LTD,0.0001506598792
LINK REAL ESTATE INVESTMENT TRUST,0.0001507142216
HEICO CORP CLASS A,0.0001504719897
INTERNATIONAL PAPER,0.0001501930801
AMERICAN HOMES RENT REIT CLASS A,0.0001501132743
SCENTRE GROUP,0.0001500824397
BID CORPORATION LTD,0.0001498133703
GALP ENERGIA SGPS SA,0.0001496846685
BOC HONG KONG HOLDINGS LTD,0.0001495344112
OPEN TEXT CORP,0.0001494840954
BUNZL,0.0001492384709
KONINKLIJKE KPN NV,0.0001492673326
SAMSUNG C&T CORP,0.0001489029121
SHISEIDO LTD,0.0001487740366
AMBEV SA,0.000148655702
KIMCO REALTY REIT CORP,0.0001485928668
MITSUI OSK LINES LTD,0.0001485932525
BANK LEUMI LE ISRAEL,0.0001484473473
EQUITY LIFESTYLE PROPERTIES REIT I,0.0001485077482
HENNES & MAURITZ,0.0001484368899
ANGLOGOLD ASHANTI PLC,0.0001483065112
BCO BTG PACTUAL UNT SA,0.0001483147085
COVESTRO AG,0.0001483294251
SNAM,0.0001482789491
BHARAT ELECTRONICS LTD,0.0001478269863
NONGFU SPRING LTD H,0.000147181317
HORMEL FOODS CORP,0.0001468833064
CP ALL NON-VOTING DR PCL,0.0001465460779
HYDRO ONE LTD,0.0001465474331
HENRY SCHEIN INC,0.0001464706911
DAIWA SECURITIES GROUP INC,0.0001463922104
TFI INTERNATIONAL INC,0.0001463803956
TWILIO INC CLASS A,0.0001462800924
CARREFOUR SA,0.0001456922962
GALAXY ENTERTAINMENT GROUP LTD,0.0001455265654
KANSAI ELECTRIC POWER INC,0.0001452880095
FISHER AND PAYKEL HEALTHCARE CORPO,0.0001450850027
EMERA INC,0.0001450469731
HEICO CORP,0.0001450312347
SIEMENS ENERGY N AG,0.0001448666777
ACS ACTIVIDADES DE CONSTRUCCION Y,0.000144611814
AIRPORTS OF THAILAND NON-VOTING DR,0.0001446430777
NTT DATA GROUP CORP,0.0001440033963
MELROSE INDUSTRIES PLC,0.0001438233713
TELEFLEX INC,0.000143596254
GAMING AND LEISURE PROPERTIES REIT,0.0001432306787
UNITED THERAPEUTICS CORP,0.0001431749316
WARTSILA,0.000142970155
CHESAPEAKE ENERGY CORP,0.0001427720018
EXACT SCIENCES CORP,0.0001427646938
SEI INVESTMENTS,0.0001427385219
SEVERN TRENT PLC,0.0001419577384
NESTE,0.0001418199087
TECH MAHINDRA LTD,0.0001418082135
ROYALTY PHARMA PLC CLASS A,0.0001416462322
WYNN RESORTS LTD,0.0001416365951
AMERICAN FINANCIAL GROUP INC,0.0001413785168
CHINA SHENHUA ENERGY LTD H,0.0001413951964
LATTICE SEMICONDUCTOR CORP,0.0001413776408
BE SEMICONDUCTOR INDUSTRIES NV,0.0001410102261
ERIE INDEMNITY CLASS A,0.0001405171411
TOKYO ELECTRIC POWER HOLDINGS INC,0.0001404776918
NOMURA RESEARCH INSTITUTE LTD,0.0001403943525
REGENCY CENTERS REIT CORP,0.000139941802
CROWN HOLDINGS INC,0.0001398519868
KINROSS GOLD CORP,0.0001393790886
SOUTHERN COPPER CORP,0.0001382275466
SVENSKA CELLULOSA B,0.0001381466572
PEARSON PLC,0.0001380241708
BATH AND BODY WORKS INC,0.0001375861427
BOUYGUES SA,0.0001375946027
CAPITALAND ASCENDAS REIT,0.000137432146
HANG SENG BANK LTD,0.000137382694
CHINA LIFE INSURANCE LTD H,0.0001367117934
ASSURANT INC,0.0001362594995
NEWS CORP CLASS A,0.0001361921346
ASUSTEK COMPUTER INC,0.0001361384473
REALTEK SEMICONDUCTOR CORP,0.0001360529442
MOSAIC,0.0001359608143
HKD CASH,0.0001355303997
NORSK HYDRO,0.0001355731471
CAMPBELL SOUP,0.0001352055988
JSW STEEL LTD,0.0001348708414
PICC PROPERTY AND CASUALTY LTD H,0.0001347597324
CATALENT INC,0.0001346577735
DR REDDYS LABORATORIES LTD,0.000134592155
CAMDEN PROPERTY TRUST REIT,0.0001344706041
CONTEMPORARY AMPEREX TECHNOLOGY LT,0.0001343958979
INCYTE CORP,0.0001344022186
WISETECH GLOBAL LTD,0.0001341393285
TAIWAN COOPERATIVE FINANCIAL HOLDI,0.0001340784568
BOLIDEN,0.0001337716795
BANK PEKAO SA,0.0001336154093
BIO TECHNE CORP,0.000133548975
KE HOLDINGS ADR REPRESENTING INC,0.0001334336446
OBIC LTD,0.0001333669915
PAYCOM SOFTWARE INC,0.0001333301613
SUMITOMO METAL MINING LTD,0.0001331979554
KEPPEL LTD,0.0001330026395
TENARIS SA,0.0001326939755
ACWA POWER CO,0.0001326163898
WISTRON CORP,0.0001325609872
YUANTA FINANCIAL HOLDING LTD,0.000132515003
AKER BP,0.000132240992
CENTRAIS ELETR BRAS-ELETROBRAS,0.0001319398753
CHAILEASE HOLDING LTD,0.0001310829692
PAN PACIFIC INTERNATIONAL HOLDINGS,0.0001309666943
REPLIGEN CORP,0.0001309695238
BERKELEY GROUP HOLDINGS (THE) PLC,0.0001301594322
BYD LTD A,0.0001295533386
SWISS PRIME SITE AG,0.0001295548563
TOKYO GAS LTD,0.0001294111172
HAIER SMART HOME CLASS H LTD H,0.0001291730622
PTT NON-VOTING DR PCL,0.0001291488054
QIAGEN NV,0.0001291878735
INSURANCE AUSTRALIA GROUP LTD,0.0001286516147
BOSTON PROPERTIES REIT INC,0.000128366375
SAMSUNG FIRE & MARINE INSURANCE LT,0.0001278476946
CCL INDUSTRIES INC CLASS B,0.0001277166647
T&D HOLDINGS INC,0.0001276793214
LEAR CORP,0.0001275448493
AUTO TRADER GROUP PLC,0.000127299709
SCHINDLER HOLDING PAR AG,0.0001272509276
ORLEN SA,0.0001263220756
TENCENT MUSIC ENTERTAINMENT GROUP,0.000126271639
ANNALY CAPITAL MANAGEMENT REIT INC,0.0001260248642
LENOVO GROUP LTD,0.000126082169
TELSTRA GROUP LTD,0.0001261000006
CARLYLE GROUP INC,0.0001259650927
BT GROUP PLC,0.0001258578962
FORTUNE BRANDS INNOVATIONS INC,0.0001254421576
GROUPE BRUXELLES LAMBERT NV,0.0001254660054
CLEVELAND CLIFFS INC,0.0001254029871
TORO,0.0001253811161
BANCO DO BRASIL SA,0.0001251175698
QATAR ISLAMIC BANK,0.0001250724154
FIRST FINANCIAL HOLDING LTD,0.0001249373139
ACCOR SA,0.0001248113602
NESTLE INDIA LTD,0.0001247371927
WEST JAPAN RAILWAY,0.0001245791367
FORMOSA PLASTICS CORP,0.0001243571651
KAJIMA CORP,0.0001242852611
SOLVENTUM CORP,0.0001240075826
EQT,0.0001236231066
CASH COLLATERAL USD SGAFT,0.0001222721369
BRL CASH,0.0001215890353
ACCTON TECHNOLOGY CORP,0.0001214968525
SCREEN HOLDINGS LTD,0.000121103655
UNIMICRON TECHNOLOGY CORP,0.0001210898561
ASX LTD,0.000120982113
TATA CONSUMER PRODUCTS LTD,0.0001206619014
CIMB GROUP HOLDINGS,0.0001205437883
STORA ENSO CLASS R,0.0001206160034
BAJAJ FINSERV LTD,0.0001204445213
DAYFORCE INC,0.000120306434
CIPLA LTD,0.0001200153055
ESSENTIAL UTILITIES INC,0.0001198205138
H WORLD GROUP ADR LTD,0.0001198024345
VARUN BEVERAGES LTD,0.0001197582379
FUJI ELECTRIC LTD,0.0001194816597
POWER ASSETS HOLDINGS LTD,0.0001192734876
KIKKOMAN CORP,0.0001189616358
AGC INC,0.0001188475888
INR CASH,0.0001189130386
SARTORIUS PREF AG,0.0001188634569
AVENUE SUPERMARTS LTD,0.000118751921
APOLLO HOSPITALS ENTERPRISE LTD,0.00011867673
BANQUE SAUDI FRANSI,0.0001184619997
HF SINCLAIR CORP,0.0001185041148
VAIL RESORTS INC,0.0001182819736
OSAKA GAS LTD,0.0001181826621
SHENZHOU INTERNATIONAL GROUP LTD,0.0001181737919
AUCKLAND INTERNATIONAL AIRPORT LTD,0.0001181159923
CH ROBINSON WORLDWIDE INC,0.0001180734141
TWD CASH,0.0001179320209
NAN YA PLASTICS CORP,0.0001177876279
HALMA PLC,0.0001175405358
AGEAS SA,0.0001174946284
CHUBU ELECTRIC POWER INC,0.000117504094
ECOPRO BM LTD,0.0001169335724
GREAT WEST LIFECO INC,0.0001170184944
RECORDATI INDUSTRIA CHIMICA E FARM,0.0001166440545
IVANHOE MINES LTD CLASS A,0.0001164300694
BANK OF IRELAND GROUP PLC,0.0001163451662
SUZANO SA,0.0001159457983
EICHER MOTORS LTD,0.0001157020198
HASBRO INC,0.000115652718
CHINA RESOURCES BEER HLDGS-500 LTD,0.0001155144659
PORSCHE AUTOMOBIL HOLDING PREF,0.0001153870552
ISUZU MOTORS LTD,0.0001152719486
MIZRAHI TEFAHOT BANK LTD,0.00011515704
SHRIRAM FINANCE LTD,0.000114984668
ASAHI KASEI CORP,0.0001148108591
ETSY INC,0.0001148306541
MARKETAXESS HOLDINGS INC,0.0001146741057
BIM BIRLESIK MAGAZALAR A,0.0001144738866
CHINA STEEL CORP,0.0001141202858
IMCD NV,0.0001141242256
YAMAHA MOTOR LTD,0.0001140718
MTN GROUP LTD,0.00011395639
SCHINDLER HOLDING AG,0.0001138915184
ECOPRO LTD,0.0001137705046
MATCH GROUP INC,0.0001137121023
